name|city|state|address|stars
E身S Fitness - Las Vegas: Aliante/Centennial Pkwy|North Las Vegas|NV|2745 W Centennial Pkwy, Ste 115|3.0
E身S Fitness - Las Vegas: Pecos/Russell|Las Vegas|NV|3325 E Russell Rd|4.0
E身S Fitness - Las Vegas: Eastern/Serene|Las Vegas|NV|9310 S Eastern Ave, Ste 110|4.0
24 Hour Fitness - Molasky|Las Vegas|NV|110 N City Pkwy|4.0
24 Hour Fitness|Las Vegas|NV|3141 N Rainbow Boulevard|5.0
Gold's Gym|Las Vegas|NV|7501 W Lake Mead Blvd, Ste 109|4.0
24 Hour Fitness - Las Vegas Summerlin|Las Vegas|NV|2090 Village Center Cir|4.0
24 Hour Fitness|Henderson|NV|498 South Boulder Hwy|5.0
24 Hour Fitness|Henderson|NV|498 South Boulder Hwy|4.0
24 Hour Fitness -  Las Vegas Mountain Vista|Las Vegas|NV|4440 E Tropicana Ave|4.0
E身S Fitness - Las Vegas: Durango/215|Las Vegas|NV|7070 S Durango Dr|3.0
24 Hour Fitness - North Las Vegas|North Las Vegas|NV|2106 W Craig Rd|4.0
24 Hour Fitness - Las Vegas Rainbow|Las Vegas|NV|601 S Rainbow Blvd|4.0
24 Hour Fitness - Las Vegas Tropicana|Las Vegas|NV|5035 W Tropicana Ave|4.0
E身S Fitness - Las Vegas: Sahara/Cimarron|Las Vegas|NV|8125 W Sahara Ave, Ste 100|4.0
E身S Fitness - Las Vegas: Lake Mead/Buffalo|Las Vegas|NV|7501 W Lake Mead Blvd|4.0
Gold's Gym|North Las Vegas|NV|2805 W Centennial Pkwy|3.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
City of Las Vegas|Las Vegas|NV|495 S Main St|2.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|4.0
Strength Center|Henderson|NV|1450 W Horizon Ridge Pkwy, Ste A504|5.0
Fit Body Bootcamp|Henderson|NV|950 W Warm Springs Rd, Ste 111|5.0
Koko FitClub of Henderson - Horizon Ridge|Henderson|NV|55 Horizon Ridge Pkwy|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|2.0
Gold's Gym|Henderson|NV|35 S Stephanie St|3.0
LA Fitness|Scottsdale|AZ|7365 N Via Paseo Del Sur|4.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
E身S Fitness - Las Vegas: Eastern/Serene|Las Vegas|NV|9310 S Eastern Ave, Ste 110|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|1.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
E身S Fitness - Las Vegas: Southeast/Stephanie|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|3.0
Gold's Gym|Henderson|NV|35 S Stephanie St|1.0
Centennial Hills Community Center YMCA|Las Vegas|NV|6601 N Buffalo Dr|4.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|1.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|3.0
Gold's Gym|Henderson|NV|35 S Stephanie St|3.0
E身S Fitness - Las Vegas: Southeast/Stephanie|Henderson|NV|35 S Stephanie St|4.0
Dula Gym|Las Vegas|NV|441 E Bonanza Rd|4.0
F45 Summerlin|Las Vegas|NV|1000 S Rampart Blvd, Ste 12|4.0
Planet Fitness - Las Vegas - Rainbow/215 Hwy|Las Vegas|NV|7250 Arroyo Crossing Pkwy|4.0
Gold's Gym|Henderson|NV|35 S Stephanie St|2.0
The Pit 702|Henderson|NV|565 Marks St, Ste 140|5.0
E身S Fitness - Las Vegas: Southeast/Stephanie|Henderson|NV|35 S Stephanie St|2.0
Gold's Gym|Henderson|NV|35 S Stephanie St|1.0
Gold's Gym|Henderson|NV|35 S Stephanie St|1.0
Gold's Gym|Henderson|NV|35 S Stephanie St|4.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|4.0
Rhodes Ranch Recreation Center|Las Vegas|NV|333 Rhodes Ranch Pkwy|4.0
LA Boxing|Henderson|NV|10740 S Eastern Ave, Ste 150|3.0
Yak's Fitness|Las Vegas|NV|7375 S Durango Dr, Ste 101|5.0
Shine Alternative Fitness|Las Vegas|NV|6415 S Tenaya Way, Ste 100|5.0
Sky Zone Indoor Trampoline Park|Las Vegas|NV|4915 Steptoe St, Ste 400|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|4.0
Gold's Gym|Henderson|NV|35 S Stephanie St|4.0
Gold's Gym|Henderson|NV|35 S Stephanie St|4.0
E身S Fitness - Las Vegas: Southeast/Stephanie|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|1.0
Gold's Gym|Henderson|NV|35 S Stephanie St|4.0
Gold's Gym|Henderson|NV|35 S Stephanie St|1.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|4.0
Gold's Gym|Henderson|NV|35 S Stephanie St|1.0
Planet Fitness - Henderson - Sunset|Henderson|NV|1531 W Sunset Rd|5.0
Fern Adair Conservatory of the Arts|Las Vegas|NV|3265 E Patrick Ln|1.0
Planet Fitness - Las Vegas - Rainbow/215 Hwy|Las Vegas|NV|7250 Arroyo Crossing Pkwy|1.0
Planet Fitness - Las Vegas - Rainbow/215 Hwy|Las Vegas|NV|7250 Arroyo Crossing Pkwy|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Cobra Kai Jiu-Jitsu|Las Vegas|NV|1525 W Oakey Blvd|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|3.0
Gold's Gym|Henderson|NV|35 S Stephanie St|5.0
Gold's Gym|Henderson|NV|35 S Stephanie St|4.0
Gold's Gym|Henderson|NV|35 S Stephanie St|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Gold's Gym Elite|Phoenix|AZ|1 E Washington St|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Chandler Downtown - AZ|Chandler|AZ|1420 S Arizona Ave|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Orangetheory Fitness Camelback Colonnade|Phoenix|AZ|1928 E Highland Ave, Ste 105|5.0
Youfit Health Clubs|Phoenix|AZ|1515 Bethany Home Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
LA Fitness|Scottsdale|AZ|1900 N Scottsdale Rd|1.0
Gainey Village Health Club & Spa|Scottsdale|AZ|7477 E Doubletree Ranch Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|3.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|3.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
24 Hour Fitness - Las Vegas Rainbow|Las Vegas|NV|601 S Rainbow Blvd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Desert Foothills Family YMCA|Scottsdale|AZ|34250 N 60th Street|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
LA Fitness|Tempe|AZ|63 E Southern Ave|4.0
After It Training|Tempe|AZ|250 W Baseline Rd, Ste 101|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|3.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|2.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|3.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|3.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|2.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|3.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Tempe East - AZ|Tempe|AZ|3122 S McClintock Dr|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|3.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
LA Fitness|Scottsdale|AZ|1900 N Scottsdale Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|2.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
LA Fitness|Scottsdale|AZ|1900 N Scottsdale Rd|3.0
Kiwanis Recreation Center|Tempe|AZ|6111 S All America Way|5.0
Youfit Health Clubs|Scottsdale|AZ|2845 N Scottsdale Rd, Ste 160|4.0
Youfit Health Clubs|Scottsdale|AZ|2845 N Scottsdale Rd, Ste 160|3.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix West - AZ|Phoenix|AZ|7333 W Thomas Rd, Ste 78|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|4.0
Planet Fitness - Phoenix West - AZ|Phoenix|AZ|7333 W Thomas Rd, Ste 78|4.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|3.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|5.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
Planet Fitness - Phoenix - Arcadia|Phoenix|AZ|3975 E Thomas Rd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
24 Hour Fitness - NW Las Vegas Ann Road|Las Vegas|NV|5651 Centennial Center Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
E身S Fitness - Las Vegas: Eastern/Serene|Las Vegas|NV|9310 S Eastern Ave, Ste 110|3.0
Las Vegas Athletic Club|Las Vegas|NV|9065 S Eastern Ave|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
Planet Fitness - Las Vegas - Craig Road|North Las Vegas|NV|1324 W Craig Rd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
HKPK Las Vegas|North Las Vegas|NV|3680 N 5th St, Ste 130|5.0
Johnny Tocco's Ringside Boxing Gym|Las Vegas|NV|9 W Charleston Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
Las Vegas Athletic Club|Las Vegas|NV|2655 Maryland Pkwy|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
Gold's Gym|Las Vegas|NV|9310 S Eastern Ave|3.0
The Pit 702|Henderson|NV|565 Marks St, Ste 140|4.0
Las Vegas Athletic Club|Las Vegas|NV|9615 W Flamingo Rd|4.0
E身S Fitness - Las Vegas: Southeast/Stephanie|Henderson|NV|35 S Stephanie St|3.0
ClubSport|Henderson|NV|2100 Olympic Ave|4.0
REDEMPTION Fitness|Las Vegas|NV|1059 S Rampart Blvd|4.0
Nomad Krav Maga|Las Vegas|NV|5597 S Rainbow Blvd, Ste 170|4.0
E身S Fitness - Las Vegas: Aliante/Centennial Pkwy|North Las Vegas|NV|2745 W Centennial Pkwy, Ste 115|3.0
Las Vegas Athletic Club|Las Vegas|NV|3830 E Flamingo Rd|2.0
E身S Fitness - Las Vegas: Eastern/Serene|Las Vegas|NV|9310 S Eastern Ave, Ste 110|3.0
Orangetheory Fitness Las Vegas-Summerlin|Las Vegas|NV|9326 W Sahara Ave, Ste 4|4.0
City Athletic Club|Las Vegas|NV|7980 W Sahara Ave|2.0
Las Vegas Athletic Club|Las Vegas|NV|9065 S Eastern Ave|3.0
EZ Fitness|Las Vegas|NV|4790 S Fort Apache Rd, Ste C|3.0
Las Vegas Athletic Club|Las Vegas|NV|1725 N Rainbow Blvd|4.0
E身S Fitness - Las Vegas: Durango/215|Las Vegas|NV|7070 S Durango Dr|3.0
Las Vegas Athletic Club|Las Vegas|NV|5200 W Sahara Ave|4.0
Las Vegas Athletic Club|Las Vegas|NV|2655 Maryland Pkwy|3.0
Las Vegas Athletic Club|Las Vegas|NV|2655 Maryland Pkwy|3.0
The Ride Premium Indoor Cycling|Las Vegas|NV|4245 S Grand Canyon Dr, Ste 116|4.0
E身S Fitness - Las Vegas: Sahara/Cimarron|Las Vegas|NV|8125 W Sahara Ave, Ste 100|4.0
Origin Climbing and Fitness|Henderson|NV|7585 Commercial Way, Ste J|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
E身S Fitness - Las Vegas: Lake Mead/Buffalo|Las Vegas|NV|7501 W Lake Mead Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
Planet Fitness - Henderson - Sunset|Henderson|NV|1531 W Sunset Rd|4.0
Revolution Fitness Evolved|Las Vegas|NV|3065 E Patrick Ln, Ste 2|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
Las Vegas Athletic Club|Las Vegas|NV|9065 S Eastern Ave|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
24 Hour Fitness - Green Valley|Henderson|NV|2893 North Green Valley Pkwy|5.0
E身S Fitness - Las Vegas: Pecos/Russell|Las Vegas|NV|3325 E Russell Rd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
Las Vegas Athletic Club|Las Vegas|NV|2655 Maryland Pkwy|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
Gold's Gym|North Las Vegas|NV|6564 Losee Rd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
Life Time Athletic|Henderson|NV|121 Carnegie St|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
E身S Fitness - Las Vegas: Aliante/Centennial Pkwy|North Las Vegas|NV|2745 W Centennial Pkwy, Ste 115|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
The Refuge Climbing and Fitness|Las Vegas|NV|6283 S Valley View Blvd, Ste C|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
Las Vegas Athletic Club|Las Vegas|NV|2655 Maryland Pkwy|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
E身S Fitness - Las Vegas: Aliante/Centennial Pkwy|North Las Vegas|NV|2745 W Centennial Pkwy, Ste 115|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
24 Hour Fitness - NW Las Vegas Ann Road|Las Vegas|NV|5651 Centennial Center Blvd|1.0
24 Hour Fitness - NW Las Vegas Ann Road|Las Vegas|NV|5651 Centennial Center Blvd|4.0
24 Hour Fitness - NW Las Vegas Ann Road|Las Vegas|NV|5651 Centennial Center Blvd|4.0
24 Hour Fitness - NW Las Vegas Ann Road|Las Vegas|NV|5651 Centennial Center Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
Las Vegas Athletic Club|Las Vegas|NV|1725 N Rainbow Blvd|5.0
Las Vegas Athletic Club|Las Vegas|NV|2655 Maryland Pkwy|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
Anytime Fitness|North Las Vegas|NV|6592 N. Decatur Blvd, Suites 145-150-155|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
HKPK Las Vegas|North Las Vegas|NV|3680 N 5th St, Ste 130|1.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|5.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|3.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|2.0
LVAC - Las Vegas Athletic Club|North Las Vegas|NV|6050 N Decatur Blvd|4.0
24 Hour Fitness - Las Vegas Summerlin|Las Vegas|NV|2090 Village Center Cir|3.0
Las Vegas Athletic Club|Las Vegas|NV|1725 N Rainbow Blvd|3.0
Las Vegas Athletic Club|Las Vegas|NV|2655 Maryland Pkwy|2.0
